"R0","N","schedule","p_free_20","p_free_50","se_free_20","se_free_50","p_extinct","se_mp20","se_mp50","mp20","mp50","reps","sq_pf20","sq_se_pf20","sq_mp20","sq_se_mp20","sq_mp50","sq_se_mp50","lf_mp20","lf_se_mp20","av_lo","av_hi","rel_lo","rel_hi","averted_20","averted_50","rel_to_lifelong","benefit_free_20","se_benefit_free_20","averted_ci_width","rel_ci_width"
1.5,200,"18-month immunity, annual whole-herd booster",0.234,0.9975,0.00946688966873492,0.00111663557170635,0,0.000318515086139599,0.000137174696871563,0.109271200385892,0.0445830619857183,2000,0,0,0.327438058240227,0.0007508224397993,0.324730459426194,0.000649149116121221,0.129052468494732,0.000382450640516297,0.663814755952228,0.668678306905518,1.09446345344506,1.10497370145793,0.666284362382442,0.862707483417177,1.09971121458074,0.234,0.00946688966873492,0.00486355095328972,0.0105102480128694
1.5,200,"18-month immunity, calves only",5e-04,0.1705,0.000499874984371093,0.00840921369689224,0,0.000634217128192128,0.000625551569860049,0.197791612749638,0.12412298255275,2000,0,0,0.327438058240227,0.0007508224397993,0.324730459426194,0.000649149116121221,0.129052468494732,0.000382450640516297,0.391204020870296,0.400602368052582,0.646188072274955,0.660728460244518,0.395941895659158,0.617766122795876,0.653507372470503,5e-04,0.000499874984371093,0.0093983471822861,0.0145403879695621
1.5,200,"18-month immunity, six-monthly whole-herd booster",0.2605,1,0.00981426894883159,0,0,0.000314719815332516,0.00013537001530134,0.103511326495686,0.0422406470021349,2000,0,0,0.327438058240227,0.0007508224397993,0.324730459426194,0.000649149116121221,0.129052468494732,0.000382450640516297,0.681497138590547,0.686233348200175,1.12341880716939,1.13416874019364,0.683875090598832,0.869920896620616,1.1287449457988,0.2605,0.00981426894883159,0.00473620960962817,0.0107499330242504
1.5,200,"Lifelong immunity, calves only (paper assumption)",0.134,0.9975,0.00761721733968514,0.00111663557170635,0,0.000382450640516297,0.000165645478781298,0.129052468494732,0.0529346869121569,2000,0,0,0.327438058240227,0.0007508224397993,0.324730459426194,0.000649149116121221,0.129052468494732,0.000382450640516297,0.602994876868481,0.60872057364458,0.994629234949016,1.00538377494845,0.605872117650869,0.836988846054991,1,0.134,0.00761721733968514,0.00572569677609991,0.0107545399994368
2,5,"18-month immunity, annual whole-herd booster",0.9425,0.9995,0.00520546587732549,0.000499874984371065,0.114,0.00256185190116324,0.00111736268236955,0.180291002946241,0.0736062129097206,2000,0.708,0.010167005458836,0.341567193974299,0.00481760433895935,0.183907882346846,0.00370746424038609,0.194014297528416,0.00260308670365635,0.451072996502076,0.492555154112876,1.04392198757285,1.14574540810675,0.472165342202603,0.599765861199463,1.09300593151831,0.2345,0.0114221221758481,0.0414821576108,0.101823420533895
2,5,"18-month immunity, calves only",0.8505,0.9955,0.00797338541649656,0.00149662119455792,0.1155,0.00357111099386071,0.00202678569228874,0.246269734324137,0.109869026880521,2000,0.708,0.010167005458836,0.341567193974299,0.00481760433895935,0.183907882346846,0.00370746424038609,0.194014297528416,0.00260308670365635,0.24971624488001,0.307131727371586,0.58715131632206,0.702310592268363,0.279000622224079,0.40258663479518,0.645852856471128,0.1425,0.0129206375616685,0.0574154824915756,0.115159275946303
2,5,"18-month immunity, six-monthly whole-herd booster",0.9375,0.9995,0.00541265877365274,0.000499874984371065,0.108,0.00254802127561977,0.00109741205913799,0.179951161380288,0.0742943197348704,2000,0.708,0.010167005458836,0.341567193974299,0.00481760433895935,0.183907882346846,0.00370746424038609,0.194014297528416,0.00260308670365635,0.4523789838547,0.493223014339647,1.04541652824473,1.14770562390446,0.473160290113141,0.596024277008677,1.09530911616693,0.2295,0.0115180239190583,0.0408440304849474,0.102289095659735
2,5,"Lifelong immunity, calves only (paper assumption)",0.937,0.9995,0.00543281694887652,0.000499874984371065,0.112,0.00260308670365635,0.00114064311751372,0.194014297528416,0.0785264882885932,2000,0.708,0.010167005458836,0.341567193974299,0.00481760433895935,0.183907882346846,0.00370746424038609,0.194014297528416,0.00260308670365635,0.410099607534004,0.453390015401227,0.952705708049378,1.04955288280762,0.431987904719519,0.573011840022746,1,0.229,0.0115275105725391,0.0432904078672224,0.096847174758244
2,10,"18-month immunity, annual whole-herd booster",0.888,0.9995,0.00705180827873248,0.000499874984371065,0.001,0.00173416937861186,0.000757191373513469,0.165079085435303,0.0675280800943253,2000,0.353,0.0106862294566419,0.39613978841909,0.0036781433813495,0.281619912151876,0.00394422709126477,0.185916853651297,0.00187229405280939,0.571820530039816,0.594754479986776,1.07438111379965,1.12514907455055,0.583280724983222,0.760215534553864,1.09912224010673,0.535,0.0128032613032774,0.0229339499469596,0.0507679607508975
2,10,"18-month immunity, calves only",0.6305,0.951,0.0107928158976238,0.00482695556225661,5e-04,0.00277615487868772,0.00200736686740558,0.25449483275046,0.128069250834098,2000,0.353,0.0106862294566419,0.39613978841909,0.0036781433813495,0.281619912151876,0.00394422709126477,0.185916853651297,0.00187229405280939,0.339493201643186,0.37530854708625,0.643214588683535,0.70427670856926,0.357563061852245,0.545240782672244,0.673784503223151,0.2775,0.0151881656232739,0.0358153454430632,0.0610621198857247
2,10,"18-month immunity, six-monthly whole-herd booster",0.902,1,0.00664815763952691,0,0.0015,0.0016278241460256,0.000710714870114271,0.15542709341693,0.0636241911747016,2000,0.353,0.0106862294566419,0.39613978841909,0.0036781433813495,0.281619912151876,0.00394422709126477,0.185916853651297,0.00187229405280939,0.596866260191796,0.618359541037593,1.12002021870266,1.17106599191824,0.607645841289494,0.774077796244786,1.1450353657561,0.549,0.0125854479459414,0.021493280845797,0.0510457732155842
