"e_s","e_i","D","p","T_elim","R_v","log10_prev50"
0.289142470161679,0.452597252370235,8.53059818253327,0.928462413050203,200,1.69362191489964,-0.459678022410683
0.718860148227308,0.243574822907437,9.81179046358348,0.899157743645677,200,1.36025777023293,-0.766040876915246
0.388883342506962,0.154200693093892,5.35167029968262,0.734664392302333,200,2.21622974891085,-0.30031390200233
0.595254331610127,0.867671060626853,36.0647537651701,0.574585449767904,200,1.42172776383057,-0.663064675605662
0.267731848270795,0.445405082159202,2.45948809276614,0.745213511322788,200,2.30863253100202,-0.290452660258425
0.782292099606673,0.0414165733900581,2.29083852219686,0.443910764489222,200,2.42838861900269,-0.281126007719705
0.897578624176009,0.820399012258241,28.0080505458567,0.527997388893436,200,1.52091954621607,-0.68491331381767
0.448760423766752,0.585216248652475,3.0959287855607,0.603319485267508,200,2.2092740149761,-0.320802081876593
0.879221532539713,0.120978542449779,7.93128723998598,0.842242982932483,200,1.36164677888703,-0.83397453545437
0.210441794142826,0.501709421635369,32.7971377751182,0.301809187462072,200,2.34562723611693,-0.251628291286606
0.33714212521639,0.432218669767398,31.0963803010513,0.793023816156915,200,1.56557052096775,-0.489779231036192
0.293748064418649,0.693092637827449,2.64563889845859,0.610762201704294,200,2.2445093885185,-0.307822261715669
0.383356878449628,0.229180811688956,8.43577435460079,0.834680363339418,200,1.95045425408619,-0.363022862881845
0.836918598077772,0.696006102895989,20.5781629891698,0.503228931407863,200,1.6678550052134,-0.564005705507423
0.644766068946943,0.20170529993341,30.6635885042167,0.408920849130435,200,2.07316326900891,-0.342067428918035
0.797686084677093,0.481980332015381,3.30237909570574,0.428118800350752,200,2.29765581207969,-0.316829946772366
0.466356845721765,0.6648649927168,7.22805169975911,0.572109068881239,200,1.93235686882164,-0.390891698624612
0.829077163031674,0.829978555891465,2.59832714501451,0.76790328616472,200,1.93889558901935,-0.452676639054265
0.233315812232927,0.268765694683379,2.38108717452038,0.604499776981344,200,2.51413750783568,-0.243123141849728
0.646054324799683,0.730356230969657,8.33069576816028,0.738388573244874,200,1.50505577530805,-0.639676725103547
0.832291624892061,0.733399663328348,12.9328782967743,0.352019971681898,200,2.0720909163522,-0.382959915339648
0.20115280566207,0.592029538041423,28.7089366201408,0.610858471607068,200,1.78254150908122,-0.38792017278864
0.825310094840243,0.394416312969266,10.5436282120089,0.643140723823461,200,1.60932120041844,-0.60184456689093
0.317816262771864,0.40360920653292,2.52557041940838,0.902069688980227,200,2.19465428334184,-0.321825385147709
0.34120696664153,0.740053050376642,19.6632604757223,0.677694447895427,200,1.47847200739552,-0.572513616079176
0.388510677835213,0.320066493287329,2.39471362654775,0.875825362653324,200,2.23983569809474,-0.312674822915924
0.838460647322129,0.111053993036408,7.36474335834884,0.849569284462548,200,1.44331992259769,-0.736792517075515
0.635479582426542,0.704388141947589,33.015217273447,0.776084145982074,200,1.05767917268167,-1.19438863661583
0.258634213283868,0.84820223569201,2.91581625989413,0.347511034744116,200,2.42410334441058,-0.261296872433651
0.241828915470443,0.341146707063921,7.42651665575116,0.946068963111572,200,1.91747050735084,-0.36941353431729
0.297228561110973,0.726951736457006,9.44949270461092,0.907631081942096,200,1.32352391569948,-0.738919870205234
0.484562359430199,0.281766890710907,11.2065904893228,0.399868326180793,200,2.27502484341102,-0.284537327340172
0.337774263694688,0.375281021254417,3.63949356492577,0.346283704687143,200,2.5238479601608,-0.239466174318616
0.822619047143776,0.810001355886424,3.82506540324466,0.599580664990772,200,1.97672908125258,-0.430673441456295
0.651275820833468,0.578142492005062,32.2630089417741,0.707085955899659,200,1.28718235674153,-0.806713068029706
0.692583078306626,0.631095055025762,6.39317856976346,0.682546507312241,200,1.72749435345942,-0.514176148251613
0.768581377014712,0.512620811323519,9.67483697843723,0.998389921825317,200,1.00349147168128,-1.43162739503687
0.788266608248108,0.384970291767005,18.5246326040701,0.316493632660961,200,2.16262066137093,-0.342267727204217
0.245818976772352,0.710923792256861,13.1380822684575,0.300634733700116,200,2.29177764271071,-0.268999366622313
0.645433292022588,0.682299534441247,30.9017000375545,0.926028192572854,77.2914727417723,0.745018633348171,-2.15772497638141
0.316752349372262,0.34610085992954,6.28163240169842,0.331691001176392,200,2.48251728288121,-0.241683514073207
0.539106349348005,0.871208703930078,22.1430697836575,0.548481407656715,200,1.56484448925038,-0.552694422579169
0.736260071668603,0.31156319365364,3.81495144854138,0.973565168799452,200,1.66622406166808,-0.565645074550862
0.511193788753186,0.234501838704447,3.1494889937273,0.944478668102405,200,2.04045917141053,-0.372922257172018
