"R0.1","R0.2","R0.3","R0.4","R0.5","R0.6","R0.7","R0.8","R0.9","R0.10","R0.11","R0.12","R0.13","R0.14","R0.15","R0.16","R0.17","R0.18","R0.19","R0.20","R0.21","R0.22","R0.23","R0.24","R0.25","R0.26","R0.27","R0.28","R0.29","R0.30","R0.31","R0.32","R0.33","R0.34","R0.35","R0.36","R0.37","R0.38","R0.39","R0.40","R0.41","R0.42","R0.43","R0.44","R0.45","R0.46","R0.47","R0.48","R0.49","R0.50","R0.51","R0.52","R0.53","R0.54","R0.55","R0.56","R0.57"
15.9317815080837,8.00471724955101,1.42457428322331,2.5399875199372,4.59402219096693,2.37715227331831,9.90872734922618,3.69826694614089,2.65681900211483,2.95619315648167,2.32419109242323,3.11398588817955,2.46946703958202,2.69885463011136,3.09427418423971,2.23803624635634,2.40405171054476,3.25824819880193,2.83156053154746,3.8567083642487,3.0967377906797,2.01140545461482,2.11546482607988,3.77621736045072,2.33434291659943,3.30119880432527,1.84571423562879,4.77416948757183,2.47748370795978,12.4245100118606,2.09034029258461,2.76655229934295,2.00167543972906,7.1474871404887,1.42805670586064,3.67401093415427,1.36295198479445,1.51338121698132,1.90517139277239,3.30557077376112,1.89003206954728,1.67523452436515,5.08237498894524,2.29723549101964,1.81064673937617,7.41525140330347,4.92700144603838,1.32839388381208,15.4338524923611,12.7087321322186,6.70929464020504,9.94484616234698,2.21312146879945,2.99032141685504,3.02111648311796,2.80382857126547,1.93219459338513
24.0246113896555,8.29993603059347,1.54011088664508,2.59699193695832,2.83358876080028,2.20661171963252,22.0633237699485,2.93386250085656,2.63588864931355,2.78963498160511,1.87803869422054,8.56050205846579,2.49754524366771,2.26403033875569,2.87465078658194,2.05534563751724,2.17774138856556,3.52256270664694,2.9347081692697,3.01887661175848,2.47755016023848,1.89577943435126,1.9485323523358,2.4896488700642,2.0594598317552,2.76155456467253,2.27395077846153,4.1771388300468,2.5755113115585,13.2980440236769,1.67685214982502,4.19146538243823,1.75565458090204,4.06382737675099,1.36735889442888,2.86109891163182,1.4601097652069,1.68531128308937,1.8929933739847,3.13845390638191,2.54397271639033,1.58633615435346,3.93263909642715,1.96680808922925,2.00892106036046,5.80999544467663,5.53395792033372,1.24401582559795,48.5204438346056,18.2190017907668,7.24947342839538,11.374184039432,2.10469523455074,3.9864375749792,3.4041665481446,4.31928309472639,2.19306693661704
19.9845212452536,13.7487469358005,2.23144950985538,2.34490173025919,2.92983887553814,2.89422305942432,7.72839397685233,3.17967971292807,3.25941968134175,2.88135511384085,2.01079459066478,8.11997930995117,2.38872408668467,2.32196423275396,2.2456939995156,2.97128389082965,2.42762365541545,2.06292473319088,3.7221241400809,4.0110606819028,3.86529549797858,1.92941662557464,1.76183754629177,2.91405042834303,1.91435353960827,2.04843387554495,1.91992536284703,4.29091844357337,1.82753666245171,18.4104164257657,2.18942442193562,4.26307459730059,1.83546334221461,3.7730724197658,1.31856730335018,3.55478322133439,1.33845499952515,1.90471523367284,1.72834512082802,3.43075738063766,2.2917618451186,1.5357135906538,10.2712232622854,1.75003548606426,2.51778396131743,4.67789694757202,22.669876492248,1.31875555388584,13.7843161842626,9.06652819908472,6.38287914392834,11.8259487031672,3.39145409907843,2.84233216871532,3.36179303388848,5.89045088449865,2.64985367402272
7.15979863650432,7.0176324449469,1.70579590893742,2.66946019416141,3.10811395658506,2.4266976048535,8.66273010245637,2.99895547694064,3.11537832837924,3.03648536098357,2.2230289046655,3.89927834190439,2.49758269922388,2.40920708967717,2.37942708927571,2.4511568673822,2.9204959286185,3.67228118267778,3.01850260027904,3.80714209015253,3.75672324761545,2.45709092297348,1.71111553200161,4.21997608843304,2.35258111113194,3.46283488452635,2.08214181136039,3.33560263549087,1.63467556161756,11.0891228237776,2.35584814450254,3.53360412344052,2.68085761930861,6.55346787189145,1.6383048391855,3.50034933057795,1.3626000735109,1.71148558122833,1.84638782171493,4.2821870443905,1.69474929133019,2.18651295594821,5.44051401750752,2.09912785681567,1.97311236971977,4.47372967563776,4.33094865660902,1.30926662762831,13.2519759559263,13.9558386100488,7.14807283087042,8.289218472162,2.36636970886954,3.73469666041836,4.06244881884908,11.6053112975328,2.76437177469364
20.6758098245371,12.4798281180412,1.80860045931121,3.51808594141002,5.24563574178534,4.74917920543439,24.5814735001218,3.48696031961682,3.32968455953565,2.60460137020313,2.31866296350609,14.7707807379418,2.88341075923425,1.89465801275205,2.5532047640953,4.00949170713068,1.8997014637975,4.11611576950512,3.0764915518419,7.92819048156213,4.65507003512734,1.99770408375832,1.82602790971725,4.96274734228884,2.27275805049489,2.95580861063625,2.42329645835867,2.88611578339111,2.96128315011638,22.6260906442133,1.50359131487062,5.28120892266243,2.6261171510609,5.83796806392373,1.50469256425361,3.74537444605732,1.3642417215275,1.76743311624385,1.74305544653601,2.83039967805299,1.65945702480194,1.70096664426873,3.92987115133404,1.74241993273822,1.91154366731054,6.04731604719914,16.4624360797502,1.35213761298632,15.5755457665585,6.11307386042035,4.8505815428155,8.51950042366983,2.44886522367333,2.83154132922373,2.70838638004383,3.75626751551874,2.18370789683299
40.2059367324991,7.63150068100711,1.55047003450721,1.77773569405152,2.63060446244555,3.07937262561392,17.7565021536359,3.72290817030222,2.22676850845593,2.69687040527841,2.16874738176833,12.5300696196743,3.25019915760751,2.07192939047517,4.24442135658057,2.44980390608265,2.226588929033,3.33061675097184,2.8458889027704,3.85380009225389,2.51612146459153,1.77894128835506,1.63655635067871,2.32880328316921,2.18155517316781,2.21210285435368,1.91315633914577,2.88389011929089,3.03226200895672,17.1777091284044,1.60818572904866,4.1573822419912,1.82209793583801,3.553369437931,1.61979536232767,3.24369162930264,1.27248622702772,1.78846519917751,2.19092136475807,2.5882882698025,1.66369462420491,1.60428503430042,6.56952562659915,2.63280697354254,1.95083693055944,5.00223317609555,6.73796322360716,1.30240186505009,24.2039439434966,13.233285771589,5.54246947230406,7.99297324234365,1.91851568676294,2.42490151931831,2.80720414568632,3.65293565300522,1.84951847859841
14.7193917868207,8.57040070701825,1.56527411761611,2.47132715911014,4.13315560000954,2.51091280090133,7.41597259693484,3.44661668218742,2.2943755289018,2.4242690539928,1.87626643605736,5.29688713256505,2.58351609723819,2.21586087419084,2.0973243100576,2.13005521138386,2.50906467171331,3.70078332093054,3.10962859126465,2.58215156395716,2.55597845151519,1.85476351802738,1.73099100457157,2.70355145507874,2.96432862328943,2.6017954214755,2.23770927228476,4.42196541172857,2.06737617745107,15.0326005581635,1.81162864233575,4.49403156143248,2.00009159656718,6.3165527723775,1.60945215759112,3.27011760123082,1.48291489160928,1.56129455224135,1.67340917596852,2.51532085973145,2.04549628403067,1.54386717408745,7.28022955339185,1.96911246394738,2.28236472991835,4.211185354296,28.8484206444663,1.35658600203192,25.5807736807752,18.136311641083,7.13660127731406,11.7804084347829,2.03804975576207,2.80481753545887,4.04131755447435,3.32639009151789,1.59634273165295
32.0925930562706,7.00974877649028,1.79743183136288,2.86649433701588,3.58018744512402,2.36004776238403,9.6498513353673,3.41928737088251,2.91680513394918,2.44347597779254,2.09048950247027,4.77006683691915,3.20159151515436,1.86562418431063,2.35465898981107,2.1210527633589,1.43624607943596,4.42507582261595,3.9627098938053,4.52481719793447,3.47827562272293,1.8165422847205,1.80973553536076,4.21046875258776,2.15030473207323,3.37345549598298,1.92921070078626,2.83665590165423,1.73744159876932,13.84360714208,1.96309459896978,3.67571899973662,2.26694553690651,5.20897737387678,1.51373692893798,3.15950400600623,1.33844095842597,1.61376833789539,1.70453888634078,3.29691917554824,1.49552854899604,1.64331756273434,4.22423719586699,2.36486077542355,1.71379879931349,9.65673153114334,5.84597456160663,1.23233140324237,20.6476944198867,9.85397979563869,6.53108452582895,7.25720025263325,1.90946838003449,3.79033482546347,2.74759124652037,13.0839542237199,1.72562781385773
15.0170921571604,9.56434521080145,1.94078232568376,2.89534091606929,2.94254307250242,3.85407313079851,12.5453228027374,2.20524695123727,3.06952434757136,2.39082115874608,2.30121266475694,5.52801236608865,2.43662817852997,1.6068538808086,2.54659825574162,2.62451327144283,3.32021949752128,3.83151728580554,3.36287641290769,3.63650306674909,3.03740741208572,2.04718247576208,2.21769256858953,4.57228349291208,2.86444417398945,3.44512671635722,1.78431932302196,3.77460233811634,2.33906051349787,11.8445160719898,1.48623309099559,3.10662532010313,1.98943867543046,9.11781189247506,1.42952337377281,3.09562306507279,1.37146975982541,1.68215080757615,2.00203915292351,3.75468880850348,1.55768254888847,1.60677515674029,3.57895594948217,2.15915512310622,1.76388502917325,4.00950448056911,7.31877830972184,1.31871836000065,12.0730772652232,10.5222585035007,6.46470821262642,9.61928397190308,2.41784970977544,5.65926259531611,2.6817812843754,3.25609193658219,1.7443249473107
11.6306804792077,8.27553613011265,1.59296922800813,2.80887215373429,3.53584768225939,2.204829080569,18.3162432820555,2.05995959390783,2.59817105623552,2.24944779216119,2.50856319190907,6.15852428209739,2.2621674089729,1.4428280969832,2.57656426986102,1.9190068513443,1.89853069742855,2.6878146626174,2.89711048410277,3.34182080441231,2.47187451094079,1.66807636821604,1.70028388779899,3.6168176743096,2.52218713704352,3.28476978849608,2.13595033634192,3.52394134393103,4.1447980370056,10.682689763655,1.58748520374851,3.2952850563191,1.7465647919037,6.84843974882055,1.42332288573039,2.52873573231128,1.32452564635409,1.85887943169496,1.80069086654185,2.86785140085665,2.10151408834556,1.91057515945775,4.18095186775199,1.87844676832485,1.82501691529038,4.91817998383795,4.98954591386053,1.24911530814561,23.9072182896575,9.1365337877823,6.96841241309439,8.38838810652498,2.03125483413107,3.34750763361136,3.58295977926154,4.8433451466112,1.4423671589434
17.0859346925677,16.8934071709977,1.78905735810466,3.22733849595619,3.33242287874883,3.36844813286736,9.78328500947626,2.6807709164197,3.49458455227059,2.05139595940322,2.25950146286713,4.82787631307427,1.9747063721406,2.51254309829292,2.03243085078548,2.77843869328082,1.93275210457589,2.63674309181843,2.95703393242071,4.84352689223822,3.77346429487944,2.09168188900874,1.69994928903739,3.37930899076889,2.20070687963883,2.33757824506251,1.46877146311236,3.94095446470295,2.24971558582884,13.1229122542261,1.68632289131038,3.42904415896258,1.90414706153864,9.75803606479666,1.43784812281954,3.25907692691872,1.40079932158986,1.63504953775579,2.01495727827823,2.71779613195491,1.75859546865914,1.71613006379952,5.72803981905563,2.17262331133332,2.11366853966444,7.57366431959974,15.0959258203018,1.2517789268626,24.8846689760638,14.873600657859,4.74225417443983,13.7440841968769,2.76920053146719,2.49792502851418,3.28550350680654,2.03446143324697,1.95243235141871
20.066970115521,7.96176836364521,2.12468476543897,2.85636069781099,3.07926825892926,4.19412764457226,7.90138731804575,1.91592303980217,3.52058164379064,4.01418601671129,2.50757554989001,2.93757264209446,2.87834037721457,2.14139849438973,2.43908521284069,3.04958111007866,3.43799573905481,1.93931578631087,2.53757587194471,4.353477937097,2.01869375504987,1.31844458497702,1.77967849879381,2.95836119782945,1.89945393808564,2.81083842930539,1.38469819906097,3.99923903551113,2.4991274276542,12.827857194178,1.81015469255639,3.54419455418334,2.60012974355893,6.68163729418744,1.527665296689,2.63302974761359,1.25938398052168,1.71561991430262,2.4562368951588,2.40613075728973,1.91465116732588,1.53616050242004,7.34405491574865,2.02528986047532,1.89434217414865,4.40832057287919,4.03531488035177,1.32508473452034,25.247045293798,18.1477491781185,5.93071732286788,11.1585448207659,3.09205171409733,2.44907695341369,2.73081180112271,3.53293452958177,2.44336368946728
9.50626744882513,7.36979382471265,2.38752679759354,2.26900520467291,2.78862198623751,5.91833282697574,4.04670185864281,4.72523379705839,2.49166841436255,2.59542630378731,1.7996115198528,6.14890342296136,2.40039111116281,1.84868093230085,2.91489807622719,3.01257261636729,1.88389231306035,2.84027842084438,3.05901854847582,5.72915424957608,3.51502775508053,1.76962951290951,1.89221232120757,3.89371163819869,2.90273420817699,2.67949785442598,1.99446270227028,3.4166238111869,2.21738796012307,13.9996856017815,1.61270692667539,3.47698373069185,1.85456266188401,3.71091879098555,1.5403474689477,2.6428986930038,1.44087445626564,1.69542307963215,1.97811126960998,3.09012545848129,2.04514051017974,1.84078627024865,9.03329073067605,1.89140960008249,1.77367647185284,6.38399344213897,7.4127389428294,1.08338393321993,24.9355653993219,9.29724634581597,7.67688260859745,11.6441184861525,2.05330962248288,2.57776687352877,3.34002277339082,4.6061475242002,2.00072652020301
31.0759198505174,12.0962663715701,1.8042030368137,2.33406023652719,3.280746741888,4.4613809441138,10.1168603022523,5.03204798359283,2.61184722662134,2.50857619314787,1.8647232322043,8.61951244956034,2.91890093240999,1.68173443707935,2.23262947176939,5.84559004603871,1.98132686849387,4.51013411938773,3.07980791254945,4.08300258905387,3.3640748123831,1.63299049017828,1.86212846922858,3.20434146622098,2.03189936111263,2.44021112882659,1.51972789577931,3.25139591232545,2.1450588186871,13.277022138133,1.76646974166123,4.96243955450085,1.89459614755795,6.97778003824069,1.44626009060209,3.8471966890805,1.34397421780997,1.73855761254618,2.16908438654694,2.6745902539588,1.66505403945636,1.68524536244681,6.62566981860204,1.97086185862606,2.03760791249124,8.59433088174051,9.96944375769678,1.2495690034574,24.2846486943119,14.5798083533403,6.06751314699104,8.59886043889282,4.65728228728885,3.7782886169628,3.28721231749725,5.55043477107478,2.08403385815213
11.3647353378169,8.61770607660124,1.63850773489553,1.80489058876623,2.10222005243122,7.38256625984034,14.4075622132483,7.6009099132092,2.40336724788787,2.73927806075938,2.44111149044841,7.87190497272824,3.23971149780025,3.09160956688706,2.36467120295154,2.70281755032984,2.43820479527236,2.38943298678062,3.04387054281391,2.00857170163848,2.80616170692256,1.67256352713029,1.74352873349218,3.15220223043576,2.98703628036201,2.63973638956126,1.98891430111274,3.87582564989375,2.0519486717465,15.1867294818347,1.55823141298124,3.24581253799302,1.91870457383088,4.28210534712844,1.49221151103593,3.89505603754425,1.37939209938238,1.60463970347181,1.72723330547639,2.73758096156492,2.18144085951535,1.6137071854351,4.40244164360581,1.72586091412773,2.15872908211027,3.69814393615785,4.52241020623141,1.31809611663619,25.3077085979229,21.3960124269398,6.51871609483795,9.3968462452141,2.70777464652212,2.87787259939273,2.73714107227945,6.3737775503487,1.58953726134008
26.928786775106,7.28023195749111,1.9998559219371,2.21265572366894,3.61786887127576,3.63631213436695,9.77086111166398,3.45380632843946,3.95692378698592,2.62948830728569,2.18586004790396,8.91247930597294,2.46593375756676,2.01669683180908,2.03929665188648,2.84085078663741,1.4230340321547,6.02434619745648,3.46236281912154,4.27084250322512,3.24737252976707,1.86729784269528,1.83020619737863,2.78835831120684,1.92727452475138,2.35148279524816,2.07234210959561,2.66499333065437,1.88294451639564,9.29529295742188,1.83892704894252,3.66774322465353,2.3226935406821,6.16097419162956,1.46372001453606,2.89863701566815,1.30134892036991,1.57782234172538,1.90446306984035,3.23983896549742,1.52769813638228,1.93443130478019,4.07277418615126,2.31880128742202,1.66700163976065,6.04350125863213,5.81536053105884,1.27079867602199,28.3141648299875,8.1713371387351,7.6075430193345,6.49618719305946,2.82097485501599,3.71834823336223,2.76211204821385,6.99648769160888,1.77418339728168
12.9157875427692,8.88941026560716,1.79020806098901,3.06765935780244,2.6241919867248,3.71843937954918,15.5592273518419,2.96229449477517,2.37391268789409,2.69493457054018,2.00628862472593,7.93098487679351,3.74514063809354,2.74481274746092,2.73713362807316,3.5660304490902,4.0253306243828,2.77142743376448,2.48379899570254,3.33908336127066,3.09183632076245,1.88312896277367,1.85112092798688,3.80680193446474,2.64880803510739,2.99871178098078,1.70665474430444,4.60383186927778,2.2188753745772,13.6714970068966,1.87174547450077,4.27992099258553,2.2572382050994,12.5975963084212,1.53255662626815,2.93896935065274,1.29740587954721,1.81389454364804,2.05144658715627,2.6972268371754,1.88576960567405,1.51334984792405,3.53145412144384,1.79510895876683,1.72813938127587,4.51387855634503,12.9502131455002,1.1984967899624,11.8169707961847,20.399407464021,5.29669228172094,6.96458158766967,2.32162800326208,4.8673707157811,3.16769887470368,4.06380778452624,1.929717170584
20.4341388504302,15.7834862108218,2.15302821664507,2.49617512244129,2.8922027737916,3.7275293130907,5.32575874875907,2.23815490850868,2.67610848217096,2.57187338918071,2.25610871578045,6.69126669403875,3.21957760306702,1.41335227338269,2.26858330281344,3.69548835258643,3.5814538420358,3.1106144679137,2.46278832995357,4.29824928702085,4.42456415244957,2.6643855783984,1.96018247421039,3.6800046965965,2.9871660152234,2.82920925742346,2.15250857674674,4.06588730309332,4.65207878876651,7.43017007611896,1.738078702343,3.59853789669849,1.78086669518668,6.4238631705016,1.50451071375256,3.00754080201235,1.38064847396685,1.83607188152194,1.93415968121669,3.26435488809257,1.67130208764048,1.71981664516352,3.58123572484879,1.9108279612898,1.60306082319649,4.89089149713804,19.4395259590436,1.3784724251018,13.5956803350822,13.6601580154321,7.76888413757713,5.95237974711759,2.53270074969287,4.23421753139874,2.97640335848169,4.09775325807596,2.09221378921297
29.0409077311613,10.2192951686846,1.75127828764045,2.68664538349193,2.52365031599428,3.00473810302355,10.7927926783594,3.50661706770304,3.88755838476996,2.39209617503896,2.33040229248974,4.8997050364302,3.00304911589866,1.8408391556355,2.59342092704701,3.25750516409452,2.7123382155512,3.21102110694839,3.58549177592431,3.27233882685674,2.33646561942487,1.79436221527862,1.86896958487501,2.16852092227724,2.26054745841328,2.32232863163315,1.73775581786612,4.55902697456457,2.30395418659261,16.2649440622195,1.75193012000064,4.12337806977947,2.26387607007099,4.45568178530278,1.40269700829676,2.8513984202601,1.46110240159703,1.78599645510823,1.87827601176603,5.3301908921629,2.27334619113287,1.67755499377429,5.29936699035113,1.91872977905107,2.2940208921747,6.00245701871692,13.4477003905426,1.31750673370093,45.6569029996344,15.4221992185098,5.87938490534409,9.35395795635725,2.46683953659528,2.9516475928849,3.66273605413782,7.28577991480021,1.89466832438018
